provider,eventID,startTime,matchup,awayTeam,homeTeam,inning,segment,marketType,side,equivalentMarketType,equivalentSide,equivalentLine,teamSide,oddID,bookmakerID,line,isAlternateLine,americanOdds,lastUpdatedAt,providerFairLine,providerConsensusLine,providerFairOdds,providerConsensusOdds,deeplink
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","over","","","","","points-all-4i-ou-over","fanduel","1.5","true","265","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528595&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","over","","","","","points-all-4i-ou-over","draftkings","0.5","false","100","2026-09-26T15:03:32.694Z","0.5","0.5","113","100",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","over","","","","","points-all-4i-ou-over","draftkings","1.5","true","245","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","over","","","","","points-all-4i-ou-over","fliff","0.5","false","-115","2026-09-26T15:02:08.531Z","0.5","0.5","113","100",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","under","","","","","points-all-4i-ou-under","fanduel","0.5","false","-130","2026-09-26T15:03:42.386Z","0.5","0.5","-113","-130","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528595&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","under","","","","","points-all-4i-ou-under","fanduel","1.5","true","-355","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528595&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","under","","","","","points-all-4i-ou-under","draftkings","0.5","false","-130","2026-09-26T15:03:32.694Z","0.5","0.5","-113","-130",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","under","","","","","points-all-4i-ou-under","draftkings","1.5","true","-340","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_TOTAL","under","","","","","points-all-4i-ou-under","fliff","0.5","false","-145","2026-09-26T15:02:08.531Z","0.5","0.5","-113","-130",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-4i-yn-no","fanduel","0.5","false","-130","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528595&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-4i-yn-no","draftkings","0.5","false","-130","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-4i-yn-no","fliff","0.5","false","-145","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-4i-yn-yes","fanduel","0.5","false","106","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528595&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-4i-yn-yes","draftkings","0.5","false","100","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","4","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-4i-yn-yes","fliff","0.5","false","-115","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_3WAY","draw","","","","","points-all-5i-ml3way-draw","fanduel","","false","-150","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528725&selectionId=131604"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_3WAY","draw","","","","","points-all-5i-ml3way-draw","draftkings","","false","-155","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","over","","","","","points-all-5i-ou-over","fanduel","0.5","false","110","2026-09-26T15:03:42.386Z","0.5","0.5","115","100","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528614&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","over","","","","","points-all-5i-ou-over","fanduel","1.5","true","270","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528614&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","over","","","","","points-all-5i-ou-over","draftkings","0.5","false","100","2026-09-26T15:03:32.694Z","0.5","0.5","115","100",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","over","","","","","points-all-5i-ou-over","draftkings","1.5","true","240","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","over","","","","","points-all-5i-ou-over","fliff","0.5","false","-110","2026-09-26T15:02:08.531Z","0.5","0.5","115","100",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","under","","","","","points-all-5i-ou-under","fanduel","0.5","false","-134","2026-09-26T15:03:42.386Z","0.5","0.5","-115","-135","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528614&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","under","","","","","points-all-5i-ou-under","fanduel","1.5","true","-355","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528614&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","under","","","","","points-all-5i-ou-under","draftkings","0.5","false","-135","2026-09-26T15:03:32.694Z","0.5","0.5","-115","-135",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","under","","","","","points-all-5i-ou-under","draftkings","1.5","true","-340","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_TOTAL","under","","","","","points-all-5i-ou-under","fliff","0.5","false","-150","2026-09-26T15:02:08.531Z","0.5","0.5","-115","-135",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-5i-yn-no","fanduel","0.5","false","-134","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528614&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-5i-yn-no","draftkings","0.5","false","-135","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-5i-yn-no","fliff","0.5","false","-150","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-5i-yn-yes","fanduel","0.5","false","110","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528614&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-5i-yn-yes","draftkings","0.5","false","100","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","5","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-5i-yn-yes","fliff","0.5","false","-110","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_3WAY","draw","","","","","points-all-6i-ml3way-draw","fanduel","","false","-150","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528621&selectionId=131604"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_3WAY","draw","","","","","points-all-6i-ml3way-draw","draftkings","","false","-170","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","over","","","","","points-all-6i-ou-over","fanduel","0.5","false","110","2026-09-26T15:03:42.386Z","0.5","0.5","126","110","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528643&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","over","","","","","points-all-6i-ou-over","fanduel","1.5","true","285","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528643&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","over","","","","","points-all-6i-ou-over","draftkings","0.5","false","110","2026-09-26T15:03:32.694Z","0.5","0.5","126","110",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","over","","","","","points-all-6i-ou-over","draftkings","1.5","true","275","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","over","","","","","points-all-6i-ou-over","fliff","0.5","false","100","2026-09-26T15:02:08.531Z","0.5","0.5","126","110",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","under","","","","","points-all-6i-ou-under","fanduel","0.5","false","-134","2026-09-26T15:03:42.386Z","0.5","0.5","-126","-150","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528643&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","under","","","","","points-all-6i-ou-under","fanduel","1.5","true","-375","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528643&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","under","","","","","points-all-6i-ou-under","draftkings","0.5","false","-150","2026-09-26T15:03:32.694Z","0.5","0.5","-126","-150",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","under","","","","","points-all-6i-ou-under","draftkings","1.5","true","-390","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_TOTAL","under","","","","","points-all-6i-ou-under","fliff","0.5","false","-160","2026-09-26T15:02:08.531Z","0.5","0.5","-126","-150",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-6i-yn-no","fanduel","0.5","false","-134","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528643&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-6i-yn-no","draftkings","0.5","false","-150","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-6i-yn-no","fliff","0.5","false","-160","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-6i-yn-yes","fanduel","0.5","false","110","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528643&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-6i-yn-yes","draftkings","0.5","false","110","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","6","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-6i-yn-yes","fliff","0.5","false","100","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_3WAY","draw","","","","","points-all-7i-ml3way-draw","fanduel","","false","-170","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528742&selectionId=131604"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_3WAY","draw","","","","","points-all-7i-ml3way-draw","draftkings","","false","-170","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","over","","","","","points-all-7i-ou-over","fanduel","0.5","false","120","2026-09-26T15:03:42.386Z","0.5","0.5","131","115","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528594&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","over","","","","","points-all-7i-ou-over","fanduel","1.5","true","310","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528594&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","over","","","","","points-all-7i-ou-over","draftkings","0.5","false","115","2026-09-26T15:03:32.694Z","0.5","0.5","131","115",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","over","","","","","points-all-7i-ou-over","draftkings","1.5","true","285","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","over","","","","","points-all-7i-ou-over","fliff","0.5","false","105","2026-09-26T15:02:08.531Z","0.5","0.5","131","115",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","under","","","","","points-all-7i-ou-under","fanduel","0.5","false","-148","2026-09-26T15:03:42.386Z","0.5","0.5","-131","-155","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528594&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","under","","","","","points-all-7i-ou-under","fanduel","1.5","true","-420","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528594&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","under","","","","","points-all-7i-ou-under","draftkings","0.5","false","-155","2026-09-26T15:03:32.694Z","0.5","0.5","-131","-155",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","under","","","","","points-all-7i-ou-under","draftkings","1.5","true","-400","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_TOTAL","under","","","","","points-all-7i-ou-under","fliff","0.5","false","-175","2026-09-26T15:02:08.531Z","0.5","0.5","-131","-155",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-7i-yn-no","fanduel","0.5","false","-148","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528594&selectionId=7017906"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-7i-yn-no","draftkings","0.5","false","-155","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-7i-yn-no","fliff","0.5","false","-175","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-7i-yn-yes","fanduel","0.5","false","120","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528594&selectionId=7017905"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-7i-yn-yes","draftkings","0.5","false","115","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","7","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-7i-yn-yes","fliff","0.5","false","105","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","8","full","FULL_INNING_3WAY","draw","","","","","points-all-8i-ml3way-draw","fanduel","","false","-170","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528642&selectionId=131604"
"SPORTSGAMEODDS","xMrav2sswNYkMYD4e6Rs","2026-09-26T19:07:00.000Z","Cincinnati Reds @ Toronto Blue Jays","Cincinnati Reds","Toronto Blue Jays","8","full","FULL_INNING_3WAY","draw","","","","","points-all-8i-ml3way-draw","draftkings","","false","-180","2026-09-26T15:03:32.694Z","","","","",""
