pregame_total,inning,season,n,mean_runs,run_variance,p0_under_pct,p1_pct,p2_pct,p3plus_pct,score_pct,mean_runs_given_score,multi_run_given_score_pct,threeplus_given_score_pct,runs_from_multi_run_innings_pct,nb_p0_pct,nb_zero_residual_pp
7.5,4,2025,224,0.9107142857142857,1.597373478539398,54.46428571428571,19.642857142857142,13.839285714285715,12.053571428571429,45.53571428571429,2.0,56.86274509803921,26.47058823529412,78.43137254901961,50.72807705342325,3.736208660862461
7.5,5,2021,269,0.724907063197026,1.5285191144648502,62.45353159851301,17.472118959107807,13.011152416356877,7.063197026022305,37.54646840148699,1.9306930693069306,53.46534653465347,18.81188118811881,75.8974358974359,61.39606448901923,1.0574671094937815
7.5,5,2022,478,0.9769874476987448,2.3034525407226125,56.27615062761506,19.665271966527197,9.832635983263598,14.225941422594143,43.72384937238494,2.2344497607655502,55.02392344497608,32.535885167464116,79.87152034261241,53.94628636995549,2.329864257659575
7.5,5,2023,275,1.0,2.5985401459854014,60.0,14.181818181818182,8.363636363636363,17.454545454545457,40.0,2.5,64.54545454545455,43.63636363636363,85.81818181818181,55.024662574612485,4.975337425387516
7.5,5,2024,366,1.0437158469945356,2.250138483419418,51.91256830601093,20.21857923497268,13.934426229508196,13.934426229508196,48.08743169398907,2.1704545454545454,57.95454545454546,28.97727272727273,80.6282722513089,49.974743486330986,1.9378248196799452
7.5,5,2025,224,0.9910714285714286,1.6949871877001919,50.0,22.767857142857142,14.285714285714285,12.946428571428573,50.0,1.9821428571428572,54.46428571428571,25.892857142857146,77.02702702702703,47.29259484117082,2.707405158829185
7.5,6,2021,269,0.966542750929368,2.099622704322255,54.27509293680297,19.702602230483272,13.754646840148698,12.267657992565056,45.72490706319703,2.113821138211382,56.91056910569105,26.82926829268293,79.61538461538461,52.74910669204777,1.5259862447552064
7.5,6,2022,477,0.9266247379454927,1.971495516445572,55.55555555555556,19.28721174004193,11.949685534591195,13.20754716981132,44.44444444444444,2.0849056603773586,56.60377358490566,29.71698113207547,79.18552036199095,53.77141012844153,1.7841454271140256
7.5,6,2023,275,0.9418181818181818,2.1352886529528865,58.909090909090914,16.363636363636363,10.181818181818182,14.545454545454545,41.090909090909086,2.2920353982300883,60.17699115044248,35.39823008849557,82.62548262548262,54.42394141344755,4.485149495643359
7.5,6,2024,366,0.9262295081967213,1.7178306759487987,53.825136612021865,20.21857923497268,14.207650273224044,11.748633879781421,46.174863387978135,2.0059171597633134,56.213017751479285,25.443786982248522,78.17109144542773,51.200029068077,2.62510754394486
7.5,6,2025,224,0.8125,1.4983183856502242,58.48214285714286,19.642857142857142,11.160714285714286,10.714285714285714,41.51785714285714,1.956989247311828,52.68817204301075,25.806451612903224,75.82417582417582,55.48355957401374,2.9985832831291193
7.5,7,2021,269,1.1226765799256506,2.3841480330688563,49.814126394052046,20.817843866171003,13.754646840148698,15.613382899628252,50.18587360594795,2.237037037037037,58.51851851851851,31.11111111111111,81.45695364238411,47.11927011730136,2.694856276750679
7.5,7,2022,476,0.9159663865546218,1.6308182220256524,53.36134453781513,22.058823529411764,12.815126050420167,11.76470588235294,46.63865546218487,1.9639639639639639,52.702702702702695,25.225225225225223,75.91743119266054,50.81209909820371,2.549245439611414
7.5,7,2023,275,0.9309090909090909,2.108347710683477,53.090909090909086,24.727272727272727,11.636363636363637,10.545454545454545,46.909090909090914,1.9844961240310077,47.286821705426355,22.48062015503876,73.4375,54.78922999357412,-1.6983209026650292
7.5,7,2024,366,0.8633879781420765,1.9210120518002847,59.2896174863388,18.30601092896175,11.475409836065573,10.92896174863388,40.7103825136612,2.120805369127517,55.033557046979865,26.845637583892618,78.79746835443038,56.91118828455019,2.378429201788601
7.5,7,2025,224,0.8660714285714286,1.3810858424087125,53.57142857142857,22.321428571428573,13.392857142857142,10.714285714285714,46.42857142857143,1.8653846153846154,51.92307692307693,23.076923076923077,74.22680412371135,50.67932579033022,2.892102781098349
7.5,8,2021,268,0.917910447761194,2.1580300743473644,55.970149253731336,21.641791044776117,10.44776119402985,11.940298507462686,44.029850746268664,2.0847457627118646,50.847457627118644,27.11864406779661,76.42276422764228,55.94498882269093,0.025160431040405218
7.5,8,2022,476,0.8151260504201681,1.7973286156567894,57.98319327731093,21.638655462184875,11.76470588235294,8.61344537815126,42.01680672268907,1.94,48.5,20.5,73.45360824742268,58.57312519400351,-0.5899319166925765
7.5,8,2023,275,1.08,2.2563503649635037,52.0,19.272727272727273,11.636363636363637,17.09090909090909,48.0,2.25,59.84848484848485,35.60606060606061,82.15488215488216,48.164144219019825,3.8358557809801743
7.5,8,2024,366,0.9371584699453552,2.13576615016094,56.284153005464475,19.12568306010929,12.568306010928962,12.021857923497267,43.715846994535525,2.14375,56.25,27.500000000000004,79.59183673469387,54.68517936645857,1.5989736390059073
7.5,8,2025,224,0.7678571428571429,1.7664958360025622,62.5,17.857142857142858,11.160714285714286,8.482142857142858,37.5,2.0476190476190474,52.38095238095239,22.61904761904762,76.74418604651163,61.146452425340236,1.3535475746597636
7.5,9,2021,268,0.6753731343283582,1.373623455754933,64.55223880597015,17.91044776119403,9.701492537313433,7.835820895522389,35.447761194029844,1.9052631578947368,49.473684210526315,22.105263157894736,73.48066298342542,62.891042356650814,1.6611964493193354
7.5,9,2022,475,0.6547368421052632,1.369993337774817,66.3157894736842,16.842105263157894,8.631578947368421,8.210526315789474,33.684210526315795,1.94375,50.0,24.375,74.27652733118971,64.24233165750091,2.0734578161832884
7.5,9,2023,275,0.7127272727272728,1.5996549435965495,64.36363636363637,17.454545454545457,9.818181818181818,8.363636363636363,35.63636363636363,2.0,51.02040816326531,23.46938775510204,75.51020408163265,62.93740402101902,1.4262323426173507
7.5,9,2024,365,0.6493150684931507,1.3052536504591299,66.3013698630137,16.986301369863014,7.9452054794520555,8.767123287671232,33.698630136986296,1.9268292682926829,49.59349593495935,26.01626016260163,73.83966244725738,63.839620190986956,2.4617496720267473
7.5,9,2025,224,0.6026785714285714,1.182234945547726,66.07142857142857,17.857142857142858,10.714285714285714,5.357142857142857,33.92857142857143,1.7763157894736843,47.368421052631575,15.789473684210526,70.37037037037037,65.55555015618908,0.5158784152394791
8.0,1,2021,363,1.118457300275482,2.2980838013484925,47.107438016528924,24.793388429752067,12.121212121212121,15.977961432506888,52.892561983471076,2.1145833333333335,53.125,30.208333333333332,77.83251231527093,46.59559834436943,0.5118396721594975
8.0,1,2022,443,0.909706546275395,1.878706474776054,56.43340857787811,20.54176072234763,9.255079006772009,13.769751693002258,43.56659142212189,2.088082901554404,52.84974093264248,31.606217616580313,77.41935483870968,53.82861155747845,2.6047970203996518
8.0,1,2023,372,0.9139784946236559,1.9602353418543315,55.64516129032258,21.236559139784948,11.021505376344086,12.096774193548388,44.35483870967742,2.0606060606060606,52.121212121212125,27.27272727272727,76.76470588235294,54.37814857970383,1.2670127106187423
8.0,1,2024,589,0.9592529711375212,1.8928946790940482,53.65025466893039,20.0339558573854,13.582342954159593,12.73344651952462,46.34974533106961,2.06959706959707,56.776556776556774,27.472527472527474,79.11504424778761,51.17611209396898,2.474142574961402
8.0,1,2025,379,0.9868073878627969,2.2194022141251692,51.71503957783641,24.80211081794195,10.554089709762533,12.928759894459102,48.28496042216359,2.0437158469945356,48.63387978142077,26.775956284153008,74.8663101604278,52.71157909964246,-0.9965395218060502
8.0,2,2021,363,0.8292011019283747,1.7387029511590033,58.40220385674931,21.21212121212121,8.539944903581267,11.84573002754821,41.59779614325069,1.9933774834437086,49.00662251655629,28.47682119205298,74.4186046511628,57.134656916181015,1.2675469405682982
