n,mean_runs,variance,p0_pct,p1_pct,p2plus_pct,mean_runs_given_score,multi_run_given_score_pct,poisson_p0_pct,poisson_residual_pp,nb_p0_pct,nb_residual_pp,pregame_total,inning,half,season
129,0.6666666666666666,1.7239583333333335,71.31782945736434,11.627906976744185,17.05426356589147,2.324324324324324,59.45945945945946,51.3417119032592,19.976117554105144,67.07356229525506,4.244267162109283,9.5,7,top,2025
110,0.4727272727272727,0.8753961634695584,72.72727272727273,15.454545454545453,11.818181818181818,1.7333333333333334,43.333333333333336,62.33000389188903,10.397268835383699,71.03822357459501,1.689049152677724,7.0,7,bottom,2021
278,0.49640287769784175,1.1750772667064904,74.46043165467626,13.309352517985612,12.23021582733813,1.943661971830986,47.88732394366197,60.87163534226472,13.588796312411544,73.13450007978753,1.325931574888739,7.0,7,bottom,2022
96,0.5833333333333334,1.3824561403508773,70.83333333333334,13.541666666666666,15.625,2.0,53.57142857142857,55.80351457700471,15.029818756328627,69.25206506301852,1.5812682703148173,7.0,7,bottom,2023
86,0.5465116279069767,0.9801641586867307,69.76744186046511,12.790697674418606,17.441860465116278,1.8076923076923077,57.692307692307686,57.89659404595652,11.8708478145086,66.87540345005308,2.8920384104120345,7.0,7,bottom,2024
82,0.4268292682926829,0.9143330322192111,78.04878048780488,9.75609756097561,12.195121951219512,1.9444444444444444,55.55555555555556,65.25749579541088,12.791284692394001,75.22447954063779,2.824300947167091,7.0,7,bottom,2025
269,0.5799256505576208,1.251983576541086,71.00371747211895,13.382899628252787,15.613382899628252,2.0,53.84615384615385,55.99399962442977,15.009717847689185,68.037008276464,2.9667091956549596,7.5,7,bottom,2021
476,0.5168067226890757,0.9870853604599736,70.58823529411765,16.596638655462183,12.815126050420167,1.7571428571428571,43.57142857142857,59.6422051344892,10.94603015962845,69.24593630894182,1.3422989851758271,7.5,7,bottom,2022
275,0.4763636363636364,0.812395487723955,70.18181818181817,17.81818181818182,12.0,1.5975609756097562,40.243902439024396,62.10376093242104,8.07805724939714,69.7342187916826,0.447599390135589,7.5,7,bottom,2023
366,0.4262295081967213,0.88632382663373,77.04918032786885,11.748633879781421,11.202185792349727,1.8571428571428572,48.80952380952381,65.29664637665596,11.752533951212897,74.89547093143581,2.1537093964330345,7.5,7,bottom,2024
224,0.45535714285714285,0.832078795643818,74.55357142857143,12.053571428571429,13.392857142857142,1.7894736842105263,52.63157894736842,63.422141984567304,11.131429444004127,71.76236636750781,2.7912050610636174,7.5,7,bottom,2025
363,0.46831955922865015,0.9623913672130647,73.00275482093664,15.426997245179063,11.570247933884298,1.7346938775510203,42.857142857142854,62.60534305371009,10.397411767226561,72.6341569655091,0.36859785542754375,8.0,7,bottom,2021
443,0.44469525959367945,0.921708221402817,75.62076749435666,12.641083521444695,11.738148984198645,1.8240740740740742,48.148148148148145,64.10195908412226,11.518808410234405,73.92250604879717,1.698261445559479,8.0,7,bottom,2022
372,0.45698924731182794,1.0574442802075184,76.0752688172043,12.096774193548388,11.827956989247312,1.9101123595505618,49.43820224719101,63.31871484901176,12.756553968192542,74.69267121467887,1.382597602525426,8.0,7,bottom,2023
588,0.4370748299319728,0.9278905770144513,76.0204081632653,13.095238095238097,10.884353741496598,1.822695035460993,45.39007092198582,64.5923095220875,11.428098641177797,74.60168469188578,1.4187234713795238,8.0,7,bottom,2024
378,0.47883597883597884,1.2210363072432038,74.60317460317461,14.02116402116402,11.375661375661375,1.8854166666666667,44.79166666666667,61.950408814166636,12.652765789007969,74.88748762282323,-0.28431301964862987,8.0,7,bottom,2025
525,0.46095238095238095,0.943605961468557,73.71428571428571,15.80952380952381,10.476190476190476,1.7536231884057971,39.85507246376812,63.06827091929673,10.646014794988979,72.95081841896527,0.7634672953204413,8.5,7,bottom,2021
504,0.4583333333333333,0.8889165009940357,73.01587301587301,15.476190476190476,11.507936507936508,1.6985294117647058,42.64705882352941,63.233666218624975,9.782206797248039,72.3851090154969,0.6307640003761161,8.5,7,bottom,2022
627,0.529505582137161,1.1185369756077679,71.45135566188198,15.311004784688995,13.237639553429027,1.8547486033519553,46.36871508379888,58.88960584433328,12.561749817548694,70.04971100459152,1.4016446572904684,8.5,7,bottom,2023
733,0.4679399727148704,1.0225363242606549,74.62482946793997,13.369713506139155,12.005457025920874,1.8440860215053763,47.31182795698925,62.629111708468834,11.995717759471136,73.44493215337121,1.1798973145687564,8.5,7,bottom,2024
476,0.4831932773109244,1.0418222025652366,74.78991596638656,12.394957983193278,12.815126050420167,1.9166666666666667,50.83333333333333,61.68105963585663,13.108856330529928,72.53429686915915,2.2556190972274015,8.5,7,bottom,2025
382,0.5602094240837696,1.4963653103571475,72.5130890052356,13.612565445026178,13.874345549738221,2.038095238095238,50.476190476190474,57.10894514392743,15.404143861308173,71.938010766799,0.5750782384365993,9.0,7,bottom,2021
266,0.43609022556390975,1.0242020144701376,75.56390977443608,14.661654135338345,9.774436090225564,1.7846153846153847,40.0,64.65593871183489,10.907971062601195,75.87405800273294,-0.3101482282968471,9.0,7,bottom,2022
493,0.5780933062880325,1.329763023796567,71.6024340770791,13.793103448275861,14.60446247464503,2.0357142857142856,51.42857142857142,56.096693965733934,15.505740111345167,69.04853768763202,2.5538963894470856,9.0,7,bottom,2023
378,0.5529100529100529,1.2027633924185646,72.22222222222221,13.227513227513226,14.550264550264549,1.9904761904761905,52.38095238095239,57.52732964610563,14.694892576116592,69.37744260353452,2.8447796186876984,9.0,7,bottom,2024
316,0.6708860759493671,1.74530841872614,70.56962025316456,12.341772151898734,17.088607594936708,2.2795698924731185,58.06451612903226,51.12553659423911,19.44408365892545,66.99741451002934,3.572205743135215,9.0,7,bottom,2025
211,0.5023696682464455,0.9749943579327465,73.45971563981043,12.322274881516588,14.218009478672986,1.8928571428571428,53.57142857142857,60.50950848576599,12.950207154044435,70.18159228647075,3.2781233533396903,9.5,7,bottom,2021
146,0.3904109589041096,0.6396315540859706,75.34246575342466,15.068493150684931,9.58904109589041,1.5833333333333333,38.88888888888889,67.6778689112297,7.664596842194971,73.93845588044465,1.4040098729800055,9.5,7,bottom,2022
277,0.5126353790613718,0.9826296238162506,71.84115523465704,14.079422382671481,14.079422382671481,1.8205128205128205,50.0,59.89151287945745,11.949642355199586,69.50179666215917,2.339358572497874,9.5,7,bottom,2023
110,0.6272727272727273,1.648790658882402,70.9090909090909,12.727272727272727,16.363636363636363,2.15625,56.25,53.40463066157387,17.504460247517038,68.9184171685672,1.9906737405237074,9.5,7,bottom,2024
129,0.6124031007751938,1.3173449612403103,65.11627906976744,18.6046511627907,16.27906976744186,1.7555555555555555,46.666666666666664,54.20467098204968,10.911608087717772,66.53033946213812,-1.414060392370664,9.5,7,bottom,2025
109,0.3944954128440367,0.8707101597009852,76.14678899082568,14.678899082568808,9.174311926605505,1.6538461538461537,38.46153846153847,67.40200553205585,8.744783458769835,77.20333602619311,-1.0565470353674278,7.0,8,top,2021
278,0.38489208633093525,0.6202763421032127,75.53956834532374,14.388489208633093,10.071942446043165,1.5735294117647058,41.17647058823529,68.05240700915466,7.487161336169068,74.05716524729169,1.482403098032048,7.0,8,top,2022
96,0.4166666666666667,0.8771929824561402,71.875,21.875,6.25,1.4814814814814814,22.22222222222222,65.92406302004437,5.950936979955623,75.52985008238929,-3.6548500823892827,7.0,8,top,2023
86,0.3023255813953488,0.613406292749658,81.3953488372093,11.627906976744185,6.976744186046512,1.625,37.5,73.90973893525951,7.485609901949786,81.23027351806888,0.1650753191404175,7.0,8,top,2024
82,0.3902439024390244,0.6112616681722374,74.39024390243902,15.853658536585366,9.75609756097561,1.5238095238095237,38.095238095238095,67.68917588119942,6.7010680212396085,73.40270835357559,0.9875355488634385,7.0,8,top,2025
268,0.417910447761194,0.7160825088042931,74.25373134328358,15.298507462686567,10.44776119402985,1.6231884057971016,40.57971014492754,65.84211888763087,8.411612455652707,72.94724911849273,1.3064822247908392,7.5,8,top,2021
476,0.42857142857142855,1.0201503759398498,76.68067226890757,12.815126050420167,10.504201680672269,1.837837837837838,45.04504504504504,65.14390575310556,11.536766515802011,76.3942171277089,0.28645514119867155,7.5,8,top,2022
275,0.52,1.148321167883212,74.18181818181819,10.181818181818182,15.636363636363637,2.0140845070422535,60.56338028169014,59.452054797019436,14.729763384798744,71.11032773389417,3.071490447924019,7.5,8,top,2023
366,0.4262295081967213,0.9356388951268808,78.14207650273224,9.836065573770492,12.021857923497267,1.95,55.00000000000001,65.29664637665596,12.845430126076284,75.54797105389525,2.594105448836992,7.5,8,top,2024
224,0.27232142857142855,0.5219210442024343,81.69642857142857,12.053571428571429,6.25,1.4878048780487805,34.146341463414636,76.16094187148342,5.535486699945158,82.42503117810023,-0.7286026066716578,7.5,8,top,2025
363,0.4931129476584022,1.1677701170418398,74.10468319559229,13.774104683195592,12.121212121212121,1.9042553191489362,46.808510638297875,61.072228551810916,13.032454643781378,73.29166020110388,0.8130229944884104,8.0,8,top,2021
443,0.435665914221219,0.8799015351929973,75.16930022573364,14.221218961625281,10.609480812641085,1.7545454545454546,42.72727272727273,64.68337878115729,10.485921444576352,74.05687656128973,1.1124236644439067,8.0,8,top,2022
372,0.5026881720430108,0.9676477407761644,72.04301075268818,13.440860215053762,14.516129032258066,1.7980769230769231,51.92307692307693,60.49023904644266,11.552771706245512,70.05266710744482,1.9903436452433532,8.0,8,top,2023
588,0.4642857142857143,1.022572402044293,73.80952380952381,14.285714285714285,11.904761904761903,1.7727272727272727,45.45454545454545,62.858393339862516,10.951130469661297,73.7222865350475,0.08723727447631502,8.0,8,top,2024
378,0.5343915343915344,1.1141987004055969,74.07407407407408,10.052910052910052,15.873015873015872,2.061224489795918,61.224489795918366,58.60257582040607,15.471498253668003,69.63556788020455,4.438506193869529,8.0,8,top,2025
524,0.4732824427480916,1.0222293579320711,74.61832061068702,12.977099236641221,12.404580152671755,1.8646616541353382,48.87218045112782,62.29540974603559,12.322910864651437,73.03610386345734,1.5822167472296922,8.5,8,top,2021
504,0.37103174603174605,0.7666343210577803,79.36507936507937,10.119047619047619,10.515873015873016,1.7980769230769231,50.96153846153846,69.00220357496272,10.362875790116643,77.68236397964276,1.6827153854366061,8.5,8,top,2022
627,0.46570972886762363,1.0479437047454536,75.27910685805422,12.440191387559809,12.280701754385964,1.8838709677419354,49.67741935483871,62.76894577358579,12.510161084468429,73.92562612502788,1.3534807330263465,8.5,8,top,2023
732,0.48360655737704916,1.0243546904083782,73.224043715847,14.617486338797814,12.158469945355192,1.8061224489795917,45.40816326530612,61.65557335030133,11.568470365545668,72.28064871675761,0.9433949990893864,8.5,8,top,2024
475,0.4063157894736842,0.8197912502775928,76.84210526315789,12.842105263157894,10.31578947368421,1.7545454545454546,44.54545454545455,66.60997869075295,10.232126572404932,75.55855158739779,1.2835536757601074,8.5,8,top,2025
380,0.5578947368421052,1.1021802527426747,68.94736842105263,17.63157894736842,13.421052631578947,1.7966101694915255,43.22033898305085,57.24128759724265,11.706080823809984,67.74939970002801,1.1979687210246226,9.0,8,top,2021
266,0.5225563909774437,1.352319477940133,74.06015037593986,13.533834586466165,12.406015037593985,2.0144927536231885,47.82608695652174,59.30026619871068,14.759884177229166,73.13147409918051,0.9286762767593437,9.0,8,top,2022
493,0.45233265720081134,1.0043288972443476,75.25354969574036,13.590263691683571,11.156186612576064,1.8278688524590163,45.08196721311475,63.614251713409274,11.639297982331087,74.40386603989602,0.8496836558443466,9.0,8,top,2023
378,0.42063492063492064,0.8119868637110016,75.13227513227513,14.550264550264549,10.317460317460316,1.6914893617021276,41.48936170212766,65.66297796387639,9.469297168398738,74.27761003984945,0.8546650924256771,9.0,8,top,2024
316,0.509493670886076,1.0380048221820373,71.51898734177216,16.139240506329113,12.341772151898734,1.788888888888889,43.333333333333336,60.07997041938714,11.439016922385015,70.50203495017949,1.0169523915926626,9.0,8,top,2025
210,0.5333333333333333,1.1400318979266348,70.95238095238095,16.19047619047619,12.857142857142856,1.8360655737704918,44.26229508196721,58.664621951003184,12.287759001377774,70.03597452056361,0.9164064318173404,9.5,8,top,2021
145,0.496551724137931,0.9183908045977012,71.72413793103448,14.482758620689657,13.793103448275861,1.7560975609756098,48.78048780487805,60.86257549032169,10.861562440712792,69.80756640368749,1.9165715273469885,9.5,8,top,2022
277,0.48375451263537905,1.1781771569089103,74.72924187725631,14.079422382671481,11.191335740072201,1.9142857142857144,44.285714285714285,61.64645175882916,13.082790118427157,74.0835488200967,0.6456930571596131,9.5,8,top,2023
110,0.5454545454545454,1.0942452043369475,70.0,14.545454545454545,15.454545454545453,1.8181818181818181,51.515151515151516,57.95782787848095,12.042172121519046,68.56161838423264,1.438381615767348,9.5,8,top,2024
129,0.5658914728682171,1.2944525193798446,73.64341085271317,10.077519379844961,16.27906976744186,2.1470588235294117,61.76470588235294,56.78536948849228,16.8580413642209,69.51031948340258,4.133091369310593,9.5,8,top,2025
109,0.5779816513761468,1.13506625891947,69.72477064220183,12.844036697247708,17.431192660550458,1.9090909090909092,57.57575757575758,56.102957786842445,13.621812855359394,66.71670737052668,3.0080632716751654,7.0,8,bottom,2021
278,0.4352517985611511,0.9253954237332156,75.17985611510791,13.66906474820144,11.151079136690647,1.7536231884057971,44.927536231884055,64.71017072835623,10.469685386751681,74.71112821742206,0.46872789768585,7.0,8,bottom,2022
96,0.4479166666666667,0.649890350877193,66.66666666666666,27.083333333333332,6.25,1.34375,18.75,63.89579283073995,2.7708738359267127,69.09283839028708,-2.4261717236204183,7.0,8,bottom,2023
86,0.3488372093023256,0.6533515731874145,80.23255813953489,9.30232558139535,10.465116279069768,1.7647058823529411,52.94117647058824,70.55079710570182,9.68176103383307,77.82090179758941,2.4116563419454673,7.0,8,bottom,2024
82,0.5487804878048781,0.9420355314664257,67.07317073170732,18.29268292682927,14.634146341463413,1.6666666666666667,44.44444444444444,57.76538369074336,9.307787040963955,66.11311189440381,0.9600588373035013,7.0,8,bottom,2025
268,0.5,1.4569288389513109,76.11940298507463,11.567164179104477,12.313432835820896,2.09375,51.5625,60.653065971263345,15.466337013811282,75.62345432118187,0.4959486638927535,7.5,8,bottom,2021
475,0.3873684210526316,0.7568021319120587,77.05263157894737,13.263157894736842,9.68421052631579,1.688073394495413,42.201834862385326,67.88409495528515,9.168536623662217,76.18352212309485,0.8691094558525236,7.5,8,bottom,2022
275,0.56,1.1305109489051095,69.81818181818183,16.727272727272727,13.454545454545455,1.855421686746988,44.57831325301205,57.120906384881486,12.697275433300337,67.9671552770695,1.8510265411123328,7.5,8,bottom,2023
365,0.5123287671232877,1.1186662652416077,72.6027397260274,15.068493150684931,12.32876712328767,1.87,45.0,59.9098791478109,12.692860578216504,71.31530059313188,1.2874391328955181,7.5,8,bottom,2024
224,0.4955357142857143,1.1479620435618194,75.0,12.053571428571429,12.946428571428573,1.9821428571428572,51.78571428571429,60.924443890781234,14.075556109218768,72.8919133628729,2.1080866371271045,7.5,8,bottom,2025
363,0.5922865013774105,1.496293928739936,71.34986225895317,12.947658402203857,15.702479338842975,2.0673076923076925,54.807692307692314,55.30612625667136,16.043736002281804,69.79338023800537,1.5564820209477914,8.0,8,bottom,2021
442,0.6085972850678733,1.3317173023055375,69.45701357466064,14.027149321266968,16.515837104072396,1.9925925925925927,54.074074074074076,54.41135702530424,15.04565654935639,66.95853560701126,2.4984779676493707,8.0,8,bottom,2022
372,0.489247311827957,1.1939541489145873,74.73118279569893,12.365591397849462,12.903225806451612,1.9361702127659575,51.06382978723404,61.308768440726915,13.422414354972013,73.85746441614864,0.8737183795502812,8.0,8,bottom,2023
588,0.45068027210884354,0.990749110547115,75.85034013605441,12.925170068027212,11.224489795918368,1.8661971830985915,46.478873239436616,63.71945384785972,12.130886288194699,74.36054535630082,1.4897947797535949,8.0,8,bottom,2024
378,0.4074074074074074,0.7566558601041359,75.92592592592592,13.492063492063492,10.582010582010582,1.6923076923076923,43.956043956043956,66.53730571622695,9.388620209698972,74.51083314356232,1.4150927823636028,8.0,8,bottom,2025
524,0.5038167938931297,1.2064863602527989,74.80916030534351,12.595419847328243,12.595419847328243,2.0,50.0,60.42200695229486,14.387153353048653,72.94580919441937,1.8633511109241496,8.5,8,bottom,2021
504,0.5376984126984127,1.1596098015084098,71.82539682539682,13.492063492063492,14.682539682539684,1.908450704225352,52.112676056338024,58.40910430338775,13.416292522009076,69.95723620451034,1.8681606208864943,8.5,8,bottom,2022
627,0.5023923444976076,1.256783404925325,75.11961722488039,11.323763955342903,13.556618819776714,2.019230769230769,54.48717948717948,60.508136372511125,14.611480852369263,73.58132948361492,1.538287741265465,8.5,8,bottom,2023
732,0.46311475409836067,0.9192942522033594,74.31693989071039,13.661202185792352,12.021857923497267,1.803191489361702,46.808510638297875,62.93204112680254,11.384898763907847,72.44421777818151,1.8727221125288795,8.5,8,bottom,2024
475,0.5263157894736842,1.1612258494337109,72.84210526315789,12.210526315789473,14.947368421052632,1.937984496124031,55.03875968992248,59.07775139012317,13.764353873034729,70.80407381145241,2.038031451705491,8.5,8,bottom,2025
379,0.45646437994722955,0.8783906409236225,75.72559366754618,11.081794195250659,13.192612137203167,1.8804347826086956,54.347826086956516,63.351957499232256,12.373636168313917,72.37918472578224,3.346408941763934,9.0,8,bottom,2021
266,0.6353383458646616,1.5004823379202723,68.796992481203,15.789473684210526,15.413533834586465,2.036144578313253,49.39759036144578,52.97562171660953,15.821370764593478,66.96718643990967,1.829806041293347,9.0,8,bottom,2022
493,0.6105476673427992,1.4496446181500353,70.38539553752535,13.590263691683571,16.024340770791078,2.0616438356164384,54.109589041095894,54.30533750191514,16.08005803561021,68.10290588270593,2.2824896548194307,9.0,8,bottom,2023
378,0.48677248677248675,0.9189227120261603,72.22222222222221,14.550264550264549,13.227513227513226,1.7523809523809524,47.61904761904761,61.46068482268065,10.761537399541577,70.5822208661294,1.640001356092824,9.0,8,bottom,2024
316,0.5221518987341772,1.970936307012256,77.84810126582279,10.759493670886076,11.39240506329114,2.357142857142857,51.42857142857142,59.324257548241974,18.523843717580814,77.88241363320643,-0.03431236738363763,9.0,8,bottom,2025
210,0.6285714285714286,2.100615174299385,74.76190476190476,11.428571428571429,13.80952380952381,2.490566037735849,54.71698113207547,53.33531901568119,21.42658574622357,72.33668905617462,2.425215705730144,9.5,8,bottom,2021
145,0.4413793103448276,1.1232758620689656,79.3103448275862,8.275862068965518,12.413793103448276,2.1333333333333333,60.0,64.3148707342208,14.995474093365402,76.57730655718257,2.7330382704036427,9.5,8,bottom,2022
277,0.555956678700361,1.1463140271019725,70.3971119133574,14.801444043321299,14.801444043321299,1.8780487804878048,50.0,57.352332111319136,13.044779802038263,68.46434630404758,1.9327656093098278,9.5,8,bottom,2023
110,0.5909090909090909,1.2898248540450372,71.81818181818181,11.818181818181818,16.363636363636363,2.096774193548387,58.06451612903226,55.38235798307587,16.435823835105946,67.70689203621207,4.111289781969751,9.5,8,bottom,2024
129,0.5116279069767442,1.017441860465116,72.86821705426357,12.4031007751938,14.728682170542637,1.8857142857142857,54.285714285714285,59.95188231194237,12.91633474232119,70.06401146878021,2.8042055854833547,9.5,8,bottom,2025
109,0.5321100917431193,1.2697927285083248,73.39449541284404,14.678899082568808,11.926605504587156,2.0,44.827586206896555,58.73642686487275,14.658068547971293,71.61717917036265,1.777316242481397,7.0,9,top,2021
278,0.539568345323741,1.3251434953120536,74.82014388489209,10.071942446043165,15.107913669064748,2.142857142857143,60.0,58.299985268052644,16.520158616839442,71.67799692889236,3.142146955999736,7.0,9,top,2022
96,0.3854166666666667,0.618311403508772,77.08333333333334,10.416666666666668,12.5,1.6818181818181819,54.54545454545454,68.01671741648617,9.066615916847166,73.97235010530777,3.1109832280255656,7.0,9,top,2023
86,0.313953488372093,0.8061559507523941,84.88372093023256,6.976744186046512,8.13953488372093,2.076923076923077,53.84615384615385,73.05530065788312,11.828420272349426,82.79119615044728,2.0925247797852764,7.0,9,top,2024
82,0.4024390243902439,1.3792532369768145,80.48780487804879,13.414634146341465,6.097560975609756,2.0625,31.25,66.86871112874337,13.61909374930541,81.52776674115876,-1.0399618631099727,7.0,9,top,2025
268,0.43656716417910446,0.8386578344233886,74.6268656716418,14.925373134328357,10.44776119402985,1.7205882352941178,41.17647058823529,64.62510915045013,10.001756521191673,73.3846233603704,1.242242311271391,7.5,9,top,2021
475,0.4442105263157895,0.8423451032644903,74.31578947368422,14.105263157894738,11.578947368421053,1.7295081967213115,45.08196721311475,64.13303896898694,10.18275050469727,72.82272542216575,1.4930640515184668,7.5,9,top,2022
275,0.4763636363636364,0.9437823490378235,72.36363636363636,15.636363636363637,12.0,1.7236842105263157,43.42105263157895,62.10376093242104,10.259875431215326,71.7538030439441,0.6098333196922656,7.5,9,top,2023
365,0.4273972602739726,0.8717748005419238,75.61643835616438,13.972602739726028,10.41095890410959,1.752808988764045,42.69662921348314,65.22044058560728,10.39599777055711,74.60111088411875,1.0153274720456351,7.5,9,top,2024
224,0.42410714285714285,0.8731382126841769,75.44642857142857,12.946428571428573,11.607142857142858,1.7272727272727273,47.27272727272727,65.43537688204937,10.011051689379203,74.88232718586423,0.5641013855643418,7.5,9,top,2025
363,0.3526170798898072,0.604599485563825,77.68595041322314,13.774104683195592,8.539944903581267,1.5802469135802468,38.2716049382716,70.28462758288015,7.401322830342982,76.63961959533077,1.0463308178923603,8.0,9,top,2021
442,0.4321266968325792,0.9534326551133273,75.56561085972851,14.479638009049776,9.95475113122172,1.7685185185185186,40.74074074074074,64.91271291238034,10.652897947348162,75.31701447262189,0.24859638710661436,8.0,9,top,2022
372,0.49193548387096775,1.0430614729153986,72.04301075268818,16.129032258064516,11.827956989247312,1.7596153846153846,42.30769230769231,61.14418124187901,10.898829510809161,71.89130033825168,0.15171041443649003,8.0,9,top,2023
588,0.4387755102040816,0.924694920557661,75.34013605442176,13.945578231292515,10.714285714285714,1.7793103448275862,43.44827586206896,64.4825520132228,10.857584041198976,74.42623536686753,0.9139006875542366,8.0,9,top,2024
378,0.4576719576719577,1.0127924438269267,76.45502645502646,11.64021164021164,11.904761904761903,1.9438202247191012,50.56179775280899,63.27550125925541,13.179525195771047,74.1026805271368,2.352345927889654,8.0,9,top,2025
524,0.46946564885496184,1.014362237823479,75.57251908396947,11.83206106870229,12.595419847328243,1.921875,51.5625,62.533632820511144,13.038886263458327,73.22618862790044,2.3463304560690235,8.5,9,top,2021
503,0.45129224652087474,0.9931407570513177,75.3479125248509,12.72365805168986,11.928429423459244,1.8306451612903225,48.38709677419355,63.68047110199434,11.66744142285655,74.34376834148993,1.0041441833609555,8.5,9,top,2022
627,0.45773524720893144,0.9067571630208253,74.64114832535886,13.556618819776714,11.802232854864434,1.8050314465408805,46.540880503144656,63.27149670880334,11.36965161655551,72.68957284367286,1.9515754816859854,8.5,9,top,2023
732,0.45491803278688525,0.984284945392568,75.40983606557377,12.978142076502733,11.612021857923498,1.85,47.22222222222222,63.44999740113941,11.959838664434352,73.9540400919057,1.4557959736680726,8.5,9,top,2024
475,0.391578947368421,0.7999289362647124,77.6842105263158,12.842105263157894,9.473684210526317,1.7547169811320755,42.45283018867924,67.59886808605948,10.085342440256307,76.47313273706892,1.2110777892468727,8.5,9,top,2025
378,0.4947089947089947,1.0463910291496497,72.4867724867725,16.137566137566136,11.375661375661375,1.7980769230769231,41.34615384615385,60.97483214685548,11.511940339917004,71.72506002065842,0.7617124661140728,9.0,9,top,2021
266,0.5075187969924813,1.1188111788906228,72.55639097744361,15.789473684210526,11.654135338345863,1.8493150684931507,42.465753424657535,60.19873802141393,12.357652956029675,71.6711690564577,0.8852219209859014,9.0,9,top,2022
493,0.4847870182555781,1.0551542736522699,73.83367139959432,13.995943204868155,12.170385395537526,1.8527131782945736,46.51162790697674,61.58283429926682,12.250837100327505,72.58130186349884,1.2523695360954878,9.0,9,top,2023
377,0.5172413793103449,1.1758987527512836,73.47480106100795,12.73209549071618,13.793103448275861,1.95,52.0,59.61628688829711,13.858514172710844,71.63450412149079,1.840296939517161,9.0,9,top,2024
316,0.4936708860759494,1.0698010849909585,71.83544303797468,17.088607594936708,11.075949367088606,1.752808988764045,39.325842696629216,61.03816351323719,10.797279524737501,72.0981793728037,-0.2627363348290168,9.0,9,top,2025
210,0.6428571428571429,1.532125768967874,68.57142857142857,15.714285714285714,15.714285714285714,2.0454545454545454,50.0,52.578802442577974,15.992626128850596,66.79055844218709,1.7808701292414741,9.5,9,top,2021
145,0.4689655172413793,0.7646551724137931,70.34482758620689,19.310344827586206,10.344827586206897,1.5813953488372092,34.883720930232556,62.5649156893206,7.7799118968862935,69.51470522494222,0.8301223612646735,9.5,9,top,2022
277,0.48736462093862815,0.9246586093234971,72.20216606498195,15.884476534296029,11.913357400722022,1.7532467532467533,42.857142857142854,61.424302623957175,10.777863441024781,70.62036805836046,1.5817980066215043,9.5,9,top,2023
110,0.45454545454545453,0.9107589658048372,74.54545454545455,15.454545454545453,10.0,1.7857142857142858,39.285714285714285,63.47364189402819,11.07181265142636,72.9974894622465,1.547965083208036,9.5,9,top,2024
129,0.6124031007751938,1.3329699612403099,70.54263565891473,13.178294573643413,16.27906976744186,2.0789473684210527,55.26315789473685,54.20467098204968,16.337964676865056,66.71018704487943,3.8324486140353,9.5,9,top,2025
56,0.26785714285714285,0.5996753246753247,85.71428571428571,7.142857142857142,7.142857142857142,1.875,50.0,76.50170614485748,9.212579569428236,84.00756265058843,1.7067230636972908,7.0,9,bottom,2021
166,0.3433734939759036,0.6995618838992332,79.51807228915662,12.048192771084338,8.433734939759036,1.6764705882352942,41.17647058823529,70.93732154534253,8.580750743814104,79.01240388066714,0.5056684084894902,7.0,9,bottom,2022
50,0.32,0.5893877551020408,80.0,12.0,8.0,1.6,40.0,72.6149037073691,7.3850962926309105,79.28160229610235,0.7183977038976552,7.0,9,bottom,2023
47,0.3404255319148936,0.7511563367252542,82.97872340425532,6.382978723404255,10.638297872340425,2.0,62.5,71.14675062078237,11.831972783472944,79.98732692259426,2.991396481661057,7.0,9,bottom,2024
45,0.3333333333333333,0.3636363636363637,73.33333333333333,20.0,6.666666666666667,1.25,25.0,71.65313105737893,1.680202275954401,72.68452278682973,0.6488105465035976,7.0,9,bottom,2025
144,0.4444444444444444,0.6682206682206682,70.83333333333334,17.36111111111111,11.805555555555555,1.5238095238095237,40.476190476190474,64.11803884299546,6.715294490337875,69.77002029656808,1.0633130367652566,7.5,9,bottom,2021
253,0.3952569169960474,0.6209297948428383,74.70355731225297,14.624505928853754,10.67193675889328,1.5625,42.1875,67.35069816285606,7.352859149396906,73.1477463364967,1.5558109757562666,7.5,9,bottom,2022
145,0.4482758620689655,0.7768199233716476,72.41379310344827,17.24137931034483,10.344827586206897,1.625,37.5,63.872845877195736,8.540947226252538,71.44227112069484,0.9715219827534427,7.5,9,bottom,2023
201,0.40298507462686567,0.6917910447761193,75.12437810945273,14.925373134328357,9.950248756218906,1.62,40.0,66.8322074205452,8.292170688907529,73.79636336960134,1.328014739851402,7.5,9,bottom,2024
115,0.34782608695652173,0.47444698703279936,75.65217391304347,15.65217391304348,8.695652173913043,1.4285714285714286,35.714285714285715,70.62216866978063,5.030005243262837,74.33232046774295,1.3198534453005228,7.5,9,bottom,2025
188,0.4148936170212766,0.800204801456366,74.46808510638297,15.957446808510639,9.574468085106384,1.625,37.5,66.0410533407795,8.427031765603477,74.569101971279,-0.10101686489601969,8.0,9,bottom,2021
242,0.4214876033057851,0.742772881588423,74.3801652892562,14.46280991735537,11.15702479338843,1.6451612903225807,43.54838709677419,65.60701214438237,8.773153144873824,73.1033246439978,1.2768406452584036,8.0,9,bottom,2022
210,0.4380952380952381,0.7258145363408521,72.85714285714285,16.666666666666664,10.476190476190476,1.6140350877192982,38.59649122807017,64.52643261854818,8.330710238594675,71.40707941180119,1.450063445341665,8.0,9,bottom,2023
