pregame_total,inning,n,under_pct,season_sd_pp,autocorr_lag1,autocorr_lag5,drift_pp_per_1000,od25,od50,od100,od250,od500,sd100_pp,range100_pp,sd250_pp,range250_pp,stationarity_score,core_n2000,usable_n500
7.0,4,655,59.69465648854961,3.671857461198993,0.018018109003141904,-0.03456477314666225,6.17058310088674,1.3023776819940502,1.3971402372137665,1.7858031239505026,0.2992501743780521,,6.554896388705673,17.000000000000004,1.6970562748477156,2.400000000000002,1.4387409034731093,False,True
7.0,6,655,57.25190839694656,3.7660837368200166,-0.002808760947449395,-0.0020297619950864145,-10.500667020816797,1.1498498608058612,1.435321733821734,1.1222749206349203,0.400423333333334,,5.240865068542278,15.000000000000002,1.9798989873223347,2.8000000000000025,1.455924233178626,False,True
9.5,2,875,52.114285714285714,3.2109149207849796,0.028099346953762143,-0.026855654824914234,9.697859896913158,1.0982999844831791,0.9163443809096304,0.44007260001884263,1.1914637678125326,,3.3139316313320157,9.000000000000007,3.448671241700686,6.800000000000006,1.4691986178962224,False,True
9.5,4,875,47.77142857142857,3.8404753313378963,-0.0319097019977015,-0.0366741692042898,3.602215783652135,1.1311210485052545,1.6686089967118736,0.8295050477421921,2.7574780396385847,,4.54933276112317,14.000000000000002,5.245950819441602,10.400000000000004,1.4953199255026792,False,True
9.0,2,1839,55.899945622621,3.2417068801566127,-0.0021280684056301743,0.019699827097126085,-3.529178594921137,1.3318471903799176,1.5785507642621022,1.8134858050173583,3.2390038197683473,1.3710907152144354,6.686245759238975,21.000000000000004,5.651464201341775,16.400000000000002,1.6330044791609124,False,True
10.0,2,261,50.191570881226056,9.114567117357367,0.07692307692307691,0.0,-6.2094613292296295,0.7537888432178509,1.6160237228420435,0.1800026423957725,,,2.1213203435596446,3.0000000000000027,,,1.723572057761483,False,False
6.5,5,149,55.033557046979865,8.89961520029248,0.030630161261767774,0.14353989026528813,-2.1766733176127757,0.6950440480524204,0.0404095376774664,,,,,,,,1.7610282711885143,False,False
11.0,9,124,54.03225806451613,9.848102371056319,-0.03114189609075197,0.01960227272727273,-11.014948859166172,0.7918163568124295,0.3623566378633143,,,,,,,,1.953654546688881,False,False
10.0,4,261,45.593869731800766,8.643393624932912,-0.00011927839394003832,-0.07040521429010639,-12.486416803342102,0.6181335069238966,0.32250443839507653,0.5039131849923066,,,3.535533905932737,4.999999999999999,,,2.047244903480538,False,False
6.5,3,149,58.38926174496645,16.99004859317032,-0.04323726572164798,0.05735329986116377,14.511155450752794,1.7615921394141636,0.6585391175380064,,,,,,,,2.180822655729004,False,False
9.5,7,873,52.69186712485682,5.64745651406996,0.02940912711600652,0.03438511326860844,-17.28024616622396,1.648128191371678,1.1828401789971696,1.4327241213360806,1.385348710390565,,5.976143046671969,20.0,3.7166292972710244,6.799999999999995,2.311863262249526,False,True
7.0,9,651,68.97081413210445,4.489561825175197,-0.019934582743988846,-0.018335563059559967,13.879253538861606,0.7372740058724049,0.9285415928092717,0.6105610267040058,3.373661183267543,,3.614784456460253,8.999999999999996,5.374011537017758,7.599999999999996,2.4874578113695405,False,True
6.5,2,149,61.74496644295302,16.05588641717477,-0.0735084974157346,-0.1286783195362839,-15.599492109559076,0.474163234172387,0.6773760488176976,,,,,,,,2.6361506078257344,False,False
10.5,3,186,47.31182795698925,8.270785678970064,-0.05169383140828781,0.04620098039215683,20.32738275622544,0.6342141531937453,0.7488311688311688,,,,,,,,2.680979205009285,False,False
11.0,7,124,54.03225806451613,8.78833913605212,0.019138755980861247,-0.0973326393188211,23.603461841069834,1.0065462162869858,1.0065462162869856,,,,,,,,2.7545840982547385,False,False
10.5,4,186,44.086021505376344,5.590212816049797,-0.09805318138651495,0.021501391052235995,-23.12472900708195,0.509991959260252,0.7572607879924954,,,,,,,,3.1099821928049822,False,False
10.0,7,260,50.76923076923077,8.166324727785469,0.04211405392507743,-0.051125876707272144,-22.804160735195225,1.08292297979798,1.7364109848484846,2.000473484848486,,,7.071067811865476,10.000000000000004,,,3.5128062081152116,False,False
10.0,5,261,45.593869731800766,6.609540235843096,0.039275284581917896,-0.030356106727413228,29.427447168958363,0.9030124275062139,1.1045777015031373,1.6326787193750751,,,6.36396103067893,9.000000000000002,,,3.5988176704267714,False,False
10.0,1,261,45.97701149425287,5.696821593100159,0.09410645397301555,-0.02909136039333479,-24.70285702715289,1.325917021276596,0.10467765957446802,0.020130319148936208,,,0.7071067811865481,1.0000000000000009,,,3.965688064398669,False,False
11.0,8,124,44.354838709677416,11.556703267538369,-0.10367015279847995,-0.06910428233451939,22.974036191974765,0.7968238910847613,0.04051646903820825,,,,,,,,3.9825507611552258,False,False
10.0,6,261,47.12643678160919,6.3192877914880405,-0.05735150626441104,0.011764705882352941,30.372365197319212,0.5012110286320256,0.2247423117709439,0.3210604453870623,,,2.828427124746189,3.9999999999999982,,,4.086386790122032,False,False
10.5,9,185,61.62162162162163,8.812584166964323,-0.03203290539698358,0.021996813835148534,-32.40968879117539,0.2738418816995541,0.36646487109793324,,,,,,,,4.10065897650997,False,False
11.0,6,124,47.58064516129033,11.364367723774802,0.038430968946737955,0.04100679388967478,-32.415420928402746,0.5345849630595396,0.16037548891786166,,,,,,,,4.396341830325127,False,False
10.0,3,261,44.44444444444444,12.426846227939507,-0.10704647676161924,0.0670291977046332,-28.280046705948195,0.6138,0.18630000000000002,0.020250000000000035,,,0.7071067811865481,1.0000000000000009,,,4.461049647516815,False,False
6.5,8,143,60.83916083916085,16.38670882343369,-0.03866248693834911,-0.0646100134966025,34.88295741816864,0.3357799671592774,0.37775246305418647,,,,,,,,4.49768575394423,False,False
11.5,7,103,51.45631067961165,14.043391184095205,-0.11852994085688037,0.06127555276542502,31.84993190704268,1.3211207547169808,0.3603056603773591,,,,,,,,4.601163892907586,False,False
