season,gid,date,half,i1_pa,i1_runs,i1_pitches,i2_start_slot,same_pitcher_i2,i2_pa,i2_runs,i2_pitches
2022,WAS202205250,20220525,top,4,0,12,5,1,4,0,19
2022,WAS202205250,20220525,bottom,3,0,13,4,1,3,0,6
2022,ANA202205260,20220526,top,4,1,19,5,1,3,0,14
2022,ANA202205260,20220526,bottom,4,0,15,5,1,3,0,8
2022,ARI202205260,20220526,top,6,2,25,7,1,9,4,31
2022,ARI202205260,20220526,bottom,3,0,8,4,1,5,0,19
2022,ATL202205260,20220526,top,3,0,9,4,1,3,0,9
2022,ATL202205260,20220526,bottom,3,0,11,4,1,5,0,13
2022,CHA202205260,20220526,top,9,3,28,1,1,6,3,27
2022,CHA202205260,20220526,bottom,3,0,18,4,1,4,0,26
2022,CIN202205260,20220526,top,6,2,21,7,1,6,1,22
2022,CIN202205260,20220526,bottom,4,0,13,5,1,5,2,17
2022,DET202205260,20220526,top,3,0,8,4,1,4,0,16
2022,DET202205260,20220526,bottom,7,1,28,8,1,6,2,26
2022,MIN202205260,20220526,top,4,0,15,5,1,3,0,9
2022,MIN202205260,20220526,bottom,4,0,18,5,1,6,1,10
2022,OAK202205260,20220526,top,3,0,8,4,1,7,1,28
2022,OAK202205260,20220526,bottom,3,0,7,4,1,4,0,17
2022,SLN202205260,20220526,top,7,2,23,8,1,6,1,29
2022,SLN202205260,20220526,bottom,7,2,26,8,1,6,0,33
2022,TBA202205260,20220526,top,4,0,21,5,1,3,0,11
2022,TBA202205260,20220526,bottom,5,0,18,6,1,3,0,11
2022,WAS202205260,20220526,top,5,0,19,6,1,4,1,10
2022,WAS202205260,20220526,bottom,9,4,31,1,1,4,0,18
2022,ANA202205270,20220527,top,3,0,11,4,1,4,1,11
2022,ANA202205270,20220527,bottom,4,0,15,5,1,5,1,22
2022,ARI202205270,20220527,top,4,0,17,5,1,7,4,25
2022,ARI202205270,20220527,bottom,4,0,14,5,1,5,0,31
2022,ATL202205270,20220527,top,3,0,14,4,1,3,0,6
2022,ATL202205270,20220527,bottom,3,0,15,4,1,3,0,18
2022,BOS202205270,20220527,top,3,0,15,4,1,3,0,11
2022,BOS202205270,20220527,bottom,8,4,40,9,1,7,2,26
2022,CIN202205270,20220527,top,3,0,8,4,1,5,0,18
2022,CIN202205270,20220527,bottom,4,0,19,5,1,3,0,13
2022,MIN202205270,20220527,top,4,0,15,5,1,3,0,15
2022,MIN202205270,20220527,bottom,10,4,33,2,1,6,0,21
2022,NYN202205270,20220527,top,3,0,15,4,1,5,0,18
2022,NYN202205270,20220527,bottom,7,3,32,8,1,4,0,21
2022,OAK202205270,20220527,top,5,2,25,6,1,3,0,11
2022,OAK202205270,20220527,bottom,4,0,16,5,1,4,0,18
2022,SDN202205270,20220527,top,4,1,18,5,1,4,0,14
2022,SDN202205270,20220527,bottom,4,0,16,5,1,3,0,13
2022,SEA202205270,20220527,top,4,0,13,5,1,5,1,15
2022,SEA202205270,20220527,bottom,7,4,27,8,1,3,0,10
2022,SLN202205270,20220527,top,3,0,17,4,1,5,0,15
2022,SLN202205270,20220527,bottom,4,0,19,5,1,3,0,11
2022,TBA202205270,20220527,top,3,0,20,4,1,3,0,13
2022,TBA202205270,20220527,bottom,3,0,12,4,1,3,0,14
2022,ANA202205280,20220528,top,6,1,24,7,1,4,0,24
2022,ANA202205280,20220528,bottom,5,0,17,6,1,5,0,17
2022,ARI202205280,20220528,top,4,1,11,5,1,5,0,20
2022,ARI202205280,20220528,bottom,3,0,13,4,1,6,2,21
2022,ATL202205280,20220528,top,3,0,16,4,1,4,0,14
2022,ATL202205280,20220528,bottom,3,0,12,4,1,4,0,14
2022,CHA202205280,20220528,top,6,2,18,7,1,5,1,9
2022,CHA202205280,20220528,bottom,3,0,10,4,1,5,0,24
2022,CIN202205280,20220528,top,4,0,16,5,1,6,0,25
2022,CIN202205280,20220528,bottom,6,3,26,7,1,4,0,17
2022,DET202205280,20220528,top,3,0,10,4,1,3,0,7
2022,DET202205280,20220528,bottom,3,0,7,4,1,3,0,6
2022,MIN202205280,20220528,top,5,1,18,6,1,3,0,15
2022,MIN202205280,20220528,bottom,4,0,12,5,1,4,1,22
2022,NYN202205280,20220528,top,4,0,15,5,1,4,0,17
2022,NYN202205280,20220528,bottom,4,0,13,5,1,4,1,23
2022,OAK202205280,20220528,top,4,0,14,5,1,5,0,20
2022,OAK202205280,20220528,bottom,5,0,19,6,1,3,0,10
2022,SDN202205280,20220528,top,4,0,16,5,1,3,0,8
2022,SDN202205280,20220528,bottom,4,0,11,5,1,7,1,35
2022,SEA202205280,20220528,top,5,0,19,6,1,3,0,14
2022,SEA202205280,20220528,bottom,6,1,22,7,1,8,2,18
2022,SLN202205280,20220528,top,4,0,20,5,1,4,0,14
2022,SLN202205280,20220528,bottom,4,1,14,5,1,4,0,15
2022,TBA202205280,20220528,top,4,1,18,5,1,3,0,12
2022,TBA202205280,20220528,bottom,4,0,26,5,1,3,0,10
2022,BOS202205281,20220528,top,5,1,13,6,1,3,0,9
2022,BOS202205281,20220528,bottom,4,0,12,5,1,8,3,39
2022,WAS202205281,20220528,top,6,3,23,7,1,5,1,21
2022,WAS202205281,20220528,bottom,10,5,36,2,1,8,3,45
2022,BOS202205282,20220528,top,6,0,16,7,1,4,0,11
2022,BOS202205282,20220528,bottom,3,0,6,4,1,5,0,19
2022,WAS202205282,20220528,top,3,0,9,4,1,4,0,12
2022,WAS202205282,20220528,bottom,5,1,18,6,1,4,0,19
2022,ANA202205290,20220529,top,3,0,10,4,1,6,2,21
2022,ANA202205290,20220529,bottom,4,1,16,5,1,5,1,15
2022,ARI202205290,20220529,top,3,0,11,4,1,4,1,23
2022,ARI202205290,20220529,bottom,4,0,12,5,1,4,0,16
2022,ATL202205290,20220529,top,5,1,24,6,1,3,0,13
2022,ATL202205290,20220529,bottom,6,2,22,7,1,5,1,27
2022,BOS202205290,20220529,top,4,0,16,5,1,3,0,12
2022,BOS202205290,20220529,bottom,4,0,15,5,1,6,3,26
2022,CHA202205290,20220529,top,3,0,13,4,1,5,0,20
2022,CHA202205290,20220529,bottom,4,0,13,5,1,3,0,9
2022,CIN202205290,20220529,top,3,0,15,4,1,4,0,17
2022,CIN202205290,20220529,bottom,4,0,14,5,1,5,1,14
2022,DET202205290,20220529,top,3,0,10,4,1,4,0,17
2022,DET202205290,20220529,bottom,3,0,9,4,1,3,0,13
2022,MIN202205290,20220529,top,3,0,16,4,1,4,0,10
2022,MIN202205290,20220529,bottom,5,0,21,6,1,4,0,15
2022,NYN202205290,20220529,top,3,0,12,4,1,4,0,17
2022,NYN202205290,20220529,bottom,8,3,32,9,1,3,0,12
2022,OAK202205290,20220529,top,4,1,12,5,1,3,0,10
2022,OAK202205290,20220529,bottom,6,0,28,7,1,5,0,18
2022,SDN202205290,20220529,top,4,0,13,5,1,4,0,16
2022,SDN202205290,20220529,bottom,3,0,15,4,1,6,0,20
2022,SEA202205290,20220529,top,3,0,12,4,1,4,1,7
2022,SEA202205290,20220529,bottom,3,0,14,4,1,3,0,8
2022,SLN202205290,20220529,top,3,0,14,4,1,5,1,27
2022,SLN202205290,20220529,bottom,3,0,17,4,1,3,0,10
2022,TBA202205290,20220529,top,3,0,8,4,1,6,1,20
2022,TBA202205290,20220529,bottom,3,0,9,4,1,4,1,19
2022,WAS202205290,20220529,top,5,1,21,6,1,3,0,10
2022,WAS202205290,20220529,bottom,5,2,18,6,1,6,2,23
2022,ARI202205300,20220530,top,5,1,19,6,1,4,0,15
2022,ARI202205300,20220530,bottom,6,3,22,7,1,3,0,11
2022,BOS202205300,20220530,top,5,2,19,6,1,5,0,21
2022,BOS202205300,20220530,bottom,3,0,11,4,1,4,0,15
2022,CLE202205300,20220530,top,3,0,11,4,1,4,0,13
2022,CLE202205300,20220530,bottom,5,1,13,6,1,4,0,12
2022,COL202205300,20220530,top,4,0,16,5,1,4,1,15
2022,COL202205300,20220530,bottom,4,0,18,5,1,3,0,17
2022,DET202205300,20220530,top,3,0,12,4,1,6,1,18
2022,DET202205300,20220530,bottom,3,0,9,4,1,4,0,12
2022,LAN202205300,20220530,top,3,0,10,4,1,6,3,28
2022,LAN202205300,20220530,bottom,4,0,22,5,1,4,0,12
2022,NYN202205300,20220530,top,8,3,30,9,1,4,0,9
2022,NYN202205300,20220530,bottom,6,2,32,7,1,8,4,32
2022,OAK202205300,20220530,top,4,0,12,5,1,3,0,11
2022,OAK202205300,20220530,bottom,3,0,14,4,1,4,0,18
2022,PHI202205300,20220530,top,5,0,22,6,1,3,0,12
2022,PHI202205300,20220530,bottom,3,0,14,4,1,4,1,18
2022,SLN202205300,20220530,top,3,0,11,4,1,4,0,21
2022,SLN202205300,20220530,bottom,3,0,10,4,1,4,0,14
2022,TEX202205300,20220530,top,5,0,22,6,1,5,1,26
2022,TEX202205300,20220530,bottom,7,2,37,8,1,6,2,18
2022,CHN202205301,20220530,top,3,0,17,4,1,3,0,13
2022,CHN202205301,20220530,bottom,4,0,14,5,1,4,0,16
2022,CHN202205302,20220530,top,3,0,9,4,1,4,0,25
2022,CHN202205302,20220530,bottom,4,0,18,5,1,3,0,12
2022,ARI202205310,20220531,top,3,0,13,4,1,4,0,16
2022,ARI202205310,20220531,bottom,5,2,17,6,1,3,0,8
2022,BAL202205310,20220531,top,4,1,16,5,1,8,3,27
2022,BAL202205310,20220531,bottom,5,0,23,6,1,3,0,11
2022,BOS202205310,20220531,top,3,0,15,4,1,3,0,11
2022,BOS202205310,20220531,bottom,4,0,18,5,1,3,0,14
2022,CHN202205310,20220531,top,4,0,19,5,1,4,0,23
2022,CHN202205310,20220531,bottom,5,1,27,6,1,5,0,16
2022,CLE202205310,20220531,top,3,0,11,4,1,5,1,19
2022,CLE202205310,20220531,bottom,8,3,24,9,1,6,0,23
2022,LAN202205310,20220531,top,5,2,20,6,1,5,2,20
2022,LAN202205310,20220531,bottom,4,0,19,5,1,5,0,23
2022,NYA202205310,20220531,top,3,0,9,4,1,3,0,16
2022,NYA202205310,20220531,bottom,7,4,30,8,1,5,1,12
2022,NYN202205310,20220531,top,4,0,15,5,1,5,0,17
2022,NYN202205310,20220531,bottom,7,2,32,8,1,4,0,14
2022,OAK202205310,20220531,top,3,0,14,4,1,3,0,13
2022,OAK202205310,20220531,bottom,5,0,23,6,1,4,0,14
2022,PHI202205310,20220531,top,6,0,22,7,1,4,0,20
2022,PHI202205310,20220531,bottom,3,0,13,4,1,4,0,17
2022,SLN202205310,20220531,top,3,0,17,4,1,5,0,26
2022,SLN202205310,20220531,bottom,5,0,21,6,1,3,0,16
2022,TEX202205310,20220531,top,4,0,15,5,1,5,0,15
2022,TEX202205310,20220531,bottom,3,0,12,4,1,3,0,13
2022,TOR202205310,20220531,top,5,1,19,6,1,3,0,14
2022,TOR202205310,20220531,bottom,3,0,18,4,1,5,2,10
2022,DET202205311,20220531,top,6,2,18,7,1,4,0,20
2022,DET202205311,20220531,bottom,3,0,11,4,1,4,0,19
2022,DET202205312,20220531,top,3,0,15,4,1,3,0,13
2022,DET202205312,20220531,bottom,6,2,32,7,1,7,2,23
2022,ARI202206010,20220601,top,6,1,26,7,1,5,1,15
2022,ARI202206010,20220601,bottom,4,0,17,5,1,4,0,15
2022,BAL202206010,20220601,top,4,0,16,5,1,4,0,16
2022,BAL202206010,20220601,bottom,3,0,14,4,1,6,3,26
2022,BOS202206010,20220601,top,3,0,7,4,1,3,0,9
2022,BOS202206010,20220601,bottom,3,0,16,4,1,4,0,15
2022,CHN202206010,20220601,top,4,0,23,5,1,3,0,13
2022,CHN202206010,20220601,bottom,6,2,28,7,1,3,0,6
2022,CLE202206010,20220601,top,3,0,14,4,1,5,0,26
2022,CLE202206010,20220601,bottom,3,0,10,4,1,3,0,13
2022,DET202206010,20220601,top,5,0,25,6,1,3,0,10
2022,DET202206010,20220601,bottom,5,1,20,6,1,3,0,13
2022,LAN202206010,20220601,top,6,1,22,7,1,3,0,9
2022,LAN202206010,20220601,bottom,3,0,11,4,1,4,0,23
2022,NYN202206010,20220601,top,4,0,19,5,1,4,0,13
2022,NYN202206010,20220601,bottom,5,0,21,6,1,5,0,21
2022,OAK202206010,20220601,top,4,0,18,5,1,5,0,18
2022,OAK202206010,20220601,bottom,3,0,18,4,1,3,0,11
2022,PHI202206010,20220601,top,4,0,14,5,1,3,0,13
2022,PHI202206010,20220601,bottom,3,0,13,4,1,4,0,15
2022,SLN202206010,20220601,top,6,1,28,7,1,3,0,12
2022,SLN202206010,20220601,bottom,4,0,17,5,1,3,0,9
2022,TEX202206010,20220601,top,3,0,10,4,1,3,0,13
2022,TEX202206010,20220601,bottom,4,0,14,5,1,6,1,29
2022,TOR202206010,20220601,top,4,1,14,5,1,3,0,9
2022,TOR202206010,20220601,bottom,5,1,15,6,1,7,1,39
2022,COL202206011,20220601,top,5,0,15,6,1,6,1,18
2022,COL202206011,20220601,bottom,4,0,16,5,1,4,0,15
2022,COL202206012,20220601,top,3,0,10,4,1,3,0,8
2022,COL202206012,20220601,bottom,3,0,16,4,1,7,2,30
2022,BAL202206020,20220602,top,4,0,16,5,1,3,0,10
2022,BAL202206020,20220602,bottom,6,2,22,7,1,3,0,6
2022,CHN202206020,20220602,top,3,0,7,4,1,4,0,15
2022,CHN202206020,20220602,bottom,6,2,25,7,1,4,0,18
2022,CIN202206020,20220602,top,3,0,12,4,1,4,0,13
2022,CIN202206020,20220602,bottom,6,3,29,7,1,3,0,8
2022,COL202206020,20220602,top,4,0,16,5,1,8,3,31
2022,COL202206020,20220602,bottom,6,1,13,7,1,3,0,18
2022,DET202206020,20220602,top,3,0,11,4,1,3,0,11
2022,DET202206020,20220602,bottom,5,1,16,6,1,3,0,9
2022,LAN202206020,20220602,top,3,0,10,4,1,4,0,16
2022,LAN202206020,20220602,bottom,5,0,19,6,1,3,0,10
2022,MIA202206020,20220602,top,5,0,25,6,1,3,0,10
2022,MIA202206020,20220602,bottom,4,0,19,5,1,6,1,23
2022,MIL202206020,20220602,top,4,0,18,5,1,5,0,22
2022,MIL202206020,20220602,bottom,3,0,17,4,1,4,0,12
2022,TEX202206020,20220602,top,4,0,15,5,1,5,1,16
2022,TEX202206020,20220602,bottom,4,0,16,5,1,4,0,12
2022,TOR202206020,20220602,top,6,0,19,7,1,3,0,10
2022,TOR202206020,20220602,bottom,3,0,10,4,1,4,0,14
2022,NYA202206021,20220602,top,3,0,19,4,1,6,0,24
2022,NYA202206021,20220602,bottom,5,2,22,6,1,5,0,17
2022,NYA202206022,20220602,top,3,0,8,4,1,3,0,14
2022,NYA202206022,20220602,bottom,3,0,13,4,1,5,0,22
2022,BAL202206030,20220603,top,6,2,13,7,1,3,0,17
2022,BAL202206030,20220603,bottom,4,0,13,5,1,4,0,11
2022,CHN202206030,20220603,top,3,0,13,4,1,4,1,16
2022,CHN202206030,20220603,bottom,6,3,23,7,1,3,0,18
2022,CIN202206030,20220603,top,3,0,8,4,1,4,1,17
2022,CIN202206030,20220603,bottom,5,2,17,6,1,3,0,12
2022,COL202206030,20220603,top,6,0,28,7,1,4,0,17
2022,COL202206030,20220603,bottom,3,0,11,4,1,3,0,7
2022,KCA202206030,20220603,top,3,0,11,4,1,5,2,18
2022,KCA202206030,20220603,bottom,4,0,14,5,1,3,0,12
2022,LAN202206030,20220603,top,3,0,14,4,1,3,0,13
2022,LAN202206030,20220603,bottom,4,0,16,5,1,5,2,18
2022,MIA202206030,20220603,top,5,1,24,6,0,8,4,32
2022,MIA202206030,20220603,bottom,4,0,16,5,0,4,0,13
2022,MIL202206030,20220603,top,6,1,19,7,1,6,1,22
2022,MIL202206030,20220603,bottom,3,0,12,4,1,3,0,12
2022,NYA202206030,20220603,top,3,0,12,4,1,3,0,7
2022,NYA202206030,20220603,bottom,3,0,11,4,1,4,0,13
2022,OAK202206030,20220603,top,3,0,11,4,1,5,0,21
2022,OAK202206030,20220603,bottom,4,0,13,5,1,3,0,13
2022,PHI202206030,20220603,top,5,0,13,6,1,3,0,12
2022,PHI202206030,20220603,bottom,4,1,16,5,1,8,3,33
2022,PIT202206030,20220603,top,3,0,8,4,1,7,2,23
2022,PIT202206030,20220603,bottom,5,1,20,6,1,5,1,16
2022,TBA202206030,20220603,top,3,0,13,4,1,4,0,18
2022,TBA202206030,20220603,bottom,7,4,21,8,1,5,0,25
2022,TEX202206030,20220603,top,3,0,6,4,1,3,0,9
2022,TEX202206030,20220603,bottom,4,0,16,5,1,3,0,12
2022,TOR202206030,20220603,top,5,2,14,6,1,4,1,9
2022,TOR202206030,20220603,bottom,6,2,21,7,1,3,0,11
2022,BAL202206040,20220604,top,4,1,15,5,1,4,1,19
2022,BAL202206040,20220604,bottom,4,1,14,5,1,4,0,16
2022,CIN202206040,20220604,top,4,0,21,5,1,3,0,13
2022,CIN202206040,20220604,bottom,7,2,36,8,1,3,0,10
2022,COL202206040,20220604,top,4,0,15,5,1,3,0,7
2022,COL202206040,20220604,bottom,4,0,16,5,1,3,0,15
2022,KCA202206040,20220604,top,5,0,18,6,1,3,0,11
2022,KCA202206040,20220604,bottom,4,0,12,5,1,3,0,10
2022,LAN202206040,20220604,top,4,1,23,5,1,4,0,13
2022,LAN202206040,20220604,bottom,3,0,13,4,1,8,4,35
2022,MIA202206040,20220604,top,3,0,18,4,1,4,0,12
2022,MIA202206040,20220604,bottom,4,0,21,5,1,3,0,8
2022,MIL202206040,20220604,top,4,0,13,5,1,3,0,17
2022,MIL202206040,20220604,bottom,4,0,18,5,1,3,0,16
2022,NYA202206040,20220604,top,3,0,12,4,1,4,0,14
2022,NYA202206040,20220604,bottom,5,1,14,6,1,3,0,11
2022,OAK202206040,20220604,top,3,0,7,4,1,3,0,12
2022,OAK202206040,20220604,bottom,3,0,10,4,1,4,0,14
2022,PHI202206040,20220604,top,3,0,13,4,1,5,0,21
2022,PHI202206040,20220604,bottom,11,5,37,3,1,4,0,15
2022,PIT202206040,20220604,top,4,0,14,5,1,5,0,22
2022,PIT202206040,20220604,bottom,3,0,7,4,1,4,0,16
2022,TBA202206040,20220604,top,3,0,11,4,1,3,0,10
2022,TBA202206040,20220604,bottom,4,0,18,5,1,6,0,32
2022,TEX202206040,20220604,top,3,0,13,4,1,4,0,14
2022,TEX202206040,20220604,bottom,3,0,14,4,1,3,0,9
2022,TOR202206040,20220604,top,5,2,16,6,1,4,0,12
2022,TOR202206040,20220604,bottom,4,1,22,5,1,8,3,34
2022,CHN202206041,20220604,top,4,0,18,5,1,3,0,10
2022,CHN202206041,20220604,bottom,5,0,25,6,1,6,1,28
2022,CHN202206042,20220604,top,3,0,11,4,1,3,0,9
2022,CHN202206042,20220604,bottom,5,1,15,6,1,3,0,10
2022,BAL202206050,20220605,top,7,3,22,8,1,4,0,20
2022,BAL202206050,20220605,bottom,3,0,8,4,1,3,0,12
2022,CHN202206050,20220605,top,4,0,8,5,1,3,0,11
2022,CHN202206050,20220605,bottom,4,1,14,5,1,4,0,14
2022,CIN202206050,20220605,top,6,2,29,7,1,3,0,9
2022,CIN202206050,20220605,bottom,8,3,26,9,1,3,0,8
2022,COL202206050,20220605,top,8,3,38,9,1,6,3,29
2022,COL202206050,20220605,bottom,8,3,41,9,1,4,0,17
2022,KCA202206050,20220605,top,4,0,14,5,1,4,0,16
2022,KCA202206050,20220605,bottom,3,0,7,4,1,5,0,21
2022,LAN202206050,20220605,top,4,0,15,5,1,6,0,30
2022,LAN202206050,20220605,bottom,5,2,16,6,1,4,0,20
2022,MIA202206050,20220605,top,5,0,21,6,1,5,0,22
2022,MIA202206050,20220605,bottom,4,0,20,5,1,4,0,12
2022,MIL202206050,20220605,top,3,0,16,4,1,4,0,9
2022,MIL202206050,20220605,bottom,5,1,28,6,1,4,0,15
2022,NYA202206050,20220605,top,3,0,12,4,1,5,0,24
2022,NYA202206050,20220605,bottom,3,0,11,4,1,4,0,14
2022,OAK202206050,20220605,top,7,1,30,8,1,4,0,13
2022,OAK202206050,20220605,bottom,5,1,18,6,1,3,0,10
2022,PHI202206050,20220605,top,3,0,9,4,1,3,0,13
2022,PHI202206050,20220605,bottom,4,0,14,5,1,4,0,12
2022,PIT202206050,20220605,top,3,0,9,4,1,5,0,21
2022,PIT202206050,20220605,bottom,3,0,19,4,1,3,0,7
2022,TBA202206050,20220605,top,8,4,37,9,1,8,2,34
2022,TBA202206050,20220605,bottom,3,0,15,4,1,4,0,18
2022,TEX202206050,20220605,top,4,0,19,5,1,3,0,8
2022,TEX202206050,20220605,bottom,3,0,20,4,1,6,1,23
2022,TOR202206050,20220605,top,7,3,31,8,1,7,2,23
2022,TOR202206050,20220605,bottom,5,1,20,6,1,3,0,15
2022,ANA202206060,20220606,top,4,0,13,5,1,5,1,23
2022,ANA202206060,20220606,bottom,4,0,9,5,1,3,0,18
2022,CIN202206060,20220606,top,3,0,16,4,1,3,0,14
2022,CIN202206060,20220606,bottom,7,1,31,8,1,5,1,22
2022,HOU202206060,20220606,top,5,1,29,6,1,6,3,28
2022,HOU202206060,20220606,bottom,5,1,19,6,1,8,3,28
2022,KCA202206060,20220606,top,3,0,16,4,1,3,0,9
2022,KCA202206060,20220606,bottom,3,0,5,4,1,3,0,15
2022,SDN202206060,20220606,top,8,3,43,9,1,3,0,17
2022,SDN202206060,20220606,bottom,4,0,22,5,1,3,0,16
2022,ANA202206070,20220607,top,4,0,14,5,1,7,3,28
2022,ANA202206070,20220607,bottom,5,2,21,6,1,5,1,18
2022,ATL202206070,20220607,top,5,2,18,6,1,4,0,13
2022,ATL202206070,20220607,bottom,5,1,18,6,1,4,0,20
2022,BAL202206070,20220607,top,6,1,26,7,1,4,0,18
2022,BAL202206070,20220607,bottom,5,2,15,6,1,6,3,20
2022,CHA202206070,20220607,top,3,0,18,4,1,3,0,14
2022,CHA202206070,20220607,bottom,3,0,11,4,1,3,0,14
2022,CIN202206070,20220607,top,3,0,11,4,1,3,0,14
2022,CIN202206070,20220607,bottom,8,4,35,9,1,7,3,26
2022,HOU202206070,20220607,top,3,0,7,4,1,4,0,13
2022,HOU202206070,20220607,bottom,4,0,19,5,1,3,0,6
2022,KCA202206070,20220607,top,3,0,12,4,1,6,2,14
2022,KCA202206070,20220607,bottom,4,0,14,5,1,4,0,7
2022,MIA202206070,20220607,top,4,0,18,5,1,3,0,17
2022,MIA202206070,20220607,bottom,3,0,12,4,1,8,5,27
2022,MIL202206070,20220607,top,4,0,14,5,1,4,0,16
2022,MIL202206070,20220607,bottom,5,1,16,6,1,3,0,9
2022,MIN202206070,20220607,top,7,3,28,8,1,4,0,17
2022,MIN202206070,20220607,bottom,5,1,18,6,1,3,0,9
2022,PIT202206070,20220607,top,3,0,9,4,1,4,0,20
2022,PIT202206070,20220607,bottom,3,0,10,4,1,5,1,17
2022,SDN202206070,20220607,top,3,0,12,4,1,5,0,19
2022,SDN202206070,20220607,bottom,4,1,13,5,1,8,3,27
2022,SFN202206070,20220607,top,5,1,25,6,1,4,0,25
2022,SFN202206070,20220607,bottom,8,3,34,9,1,4,0,13
2022,TBA202206070,20220607,top,3,0,12,4,1,5,0,20
2022,TBA202206070,20220607,bottom,4,0,12,5,1,3,0,12
2022,CLE202206071,20220607,top,5,1,15,6,1,3,0,10
2022,CLE202206071,20220607,bottom,3,0,12,4,1,6,1,26
2022,CLE202206072,20220607,top,4,0,11,5,1,5,1,17
2022,CLE202206072,20220607,bottom,3,0,17,4,1,4,0,19
2022,ANA202206080,20220608,top,4,0,17,5,1,4,0,17
2022,ANA202206080,20220608,bottom,4,0,14,5,1,5,0,17
2022,ATL202206080,20220608,top,3,0,12,4,1,4,0,13
2022,ATL202206080,20220608,bottom,3,0,10,4,1,4,0,14
2022,CHA202206080,20220608,top,5,2,21,6,1,4,1,20
2022,CHA202206080,20220608,bottom,3,0,9,4,1,4,0,11
2022,CIN202206080,20220608,top,5,0,15,6,1,3,0,15
2022,CIN202206080,20220608,bottom,4,0,20,5,1,3,0,16
2022,CLE202206080,20220608,top,3,0,11,4,1,3,0,12
2022,CLE202206080,20220608,bottom,3,0,14,4,1,6,2,18
2022,HOU202206080,20220608,top,4,0,20,5,1,4,0,14
2022,HOU202206080,20220608,bottom,5,1,19,6,1,4,0,12
2022,KCA202206080,20220608,top,3,0,12,4,1,4,1,16
2022,KCA202206080,20220608,bottom,9,3,47,1,0,5,0,13
2022,MIA202206080,20220608,top,3,0,13,4,1,5,0,12
2022,MIA202206080,20220608,bottom,6,0,27,7,1,4,0,20
2022,MIL202206080,20220608,top,3,0,13,4,1,3,0,11
2022,MIL202206080,20220608,bottom,4,0,12,5,1,4,0,10
2022,MIN202206080,20220608,top,3,0,11,4,1,4,0,17
2022,MIN202206080,20220608,bottom,3,0,14,4,1,3,0,19
2022,PIT202206080,20220608,top,5,0,21,6,1,5,1,17
2022,PIT202206080,20220608,bottom,3,0,15,4,1,3,0,12
2022,SDN202206080,20220608,top,3,0,12,4,1,4,0,16
2022,SDN202206080,20220608,bottom,6,1,23,7,1,3,0,9
2022,SFN202206080,20220608,top,3,0,13,4,1,3,0,12
2022,SFN202206080,20220608,bottom,4,0,16,5,1,4,0,15
2022,TBA202206080,20220608,top,3,0,10,4,1,5,0,24
2022,TBA202206080,20220608,bottom,7,3,19,8,1,5,1,29
2022,ANA202206090,20220609,top,3,0,11,4,1,4,0,12
2022,ANA202206090,20220609,bottom,4,0,12,5,1,6,0,25
2022,ATL202206090,20220609,top,5,0,19,6,1,3,0,14
2022,ATL202206090,20220609,bottom,4,0,13,5,1,5,1,15
2022,CHA202206090,20220609,top,4,0,21,5,1,3,0,15
2022,CHA202206090,20220609,bottom,5,0,29,6,1,3,0,18
2022,CIN202206090,20220609,top,5,0,21,6,1,3,0,13
2022,CIN202206090,20220609,bottom,8,3,31,9,1,4,0,17
2022,CLE202206090,20220609,top,3,0,10,4,1,8,2,32
2022,CLE202206090,20220609,bottom,4,0,15,5,1,4,0,13
2022,KCA202206090,20220609,top,4,0,16,5,1,4,0,17
2022,KCA202206090,20220609,bottom,5,0,20,6,1,4,0,13
2022,MIA202206090,20220609,top,5,0,20,6,1,3,0,11
2022,MIA202206090,20220609,bottom,7,3,25,8,1,3,0,12
2022,MIL202206090,20220609,top,3,0,16,4,1,7,1,41
2022,MIL202206090,20220609,bottom,5,1,19,6,1,6,0,32
2022,MIN202206090,20220609,top,5,1,18,6,1,5,2,19
2022,MIN202206090,20220609,bottom,7,3,32,8,1,7,3,26
2022,SFN202206090,20220609,top,4,0,13,5,1,3,0,12
2022,SFN202206090,20220609,bottom,4,0,14,5,1,7,2,25
2022,TBA202206090,20220609,top,3,0,13,4,1,4,0,12
2022,TBA202206090,20220609,bottom,3,0,9,4,1,3,0,8
2022,ANA202206100,20220610,top,4,0,13,5,1,9,3,35
2022,ANA202206100,20220610,bottom,3,0,15,4,1,6,2,21
2022,ATL202206100,20220610,top,3,0,18,4,1,5,0,13
2022,ATL202206100,20220610,bottom,4,0,9,5,1,3,0,12
2022,CHA202206100,20220610,top,3,0,13,4,1,4,0,11
2022,CHA202206100,20220610,bottom,4,0,12,5,0,5,1,20
2022,CLE202206100,20220610,top,5,1,13,6,1,4,1,14
2022,CLE202206100,20220610,bottom,5,0,19,6,1,3,0,8
2022,DET202206100,20220610,top,6,2,24,7,1,7,4,17
2022,DET202206100,20220610,bottom,3,0,14,4,1,3,0,7
2022,HOU202206100,20220610,top,5,2,18,6,1,4,0,12
2022,HOU202206100,20220610,bottom,4,1,9,5,1,5,0,26
2022,KCA202206100,20220610,top,4,0,13,5,1,3,0,10
2022,KCA202206100,20220610,bottom,7,3,29,8,1,3,0,8
2022,MIN202206100,20220610,top,3,0,15,4,1,4,1,15
2022,MIN202206100,20220610,bottom,6,1,22,7,1,5,0,18
2022,NYA202206100,20220610,top,4,0,22,5,1,3,0,12
